id,timestamp,country,platform_fee,ai_price,advanced_price,basic_marketing_price,basic_utility_price,user_name,currency,ai_rate_card_price,advanced_rate_card_price,basic_marketing_rate_card_price,basic_utility_rate_card_price,ai_volume,advanced_volume,basic_marketing_volume,basic_utility_volume,bot_ui_manday_rate,custom_ai_manday_rate,bot_ui_mandays,custom_ai_mandays,calculation_id,calculation_route,committed_amount,region,voice_notes_price,voice_notes_model,voice_notes_rate,channel_type,voice_mandays,voice_dev_cost,voice_platform_fee,whatsapp_setup_fee,pstn_inbound_ai_minutes,pstn_inbound_committed,pstn_outbound_ai_minutes,pstn_outbound_committed,pstn_manual_minutes,pstn_manual_committed,whatsapp_voice_outbound_minutes,whatsapp_voice_inbound_minutes,voice_cost_pstn_inbound,voice_cost_pstn_outbound,voice_cost_pstn_manual,voice_cost_wa_outbound,voice_cost_wa_inbound,voice_total_cost,ai_agent_model,ai_agent_complexity
649,2025-10-14 11:01:43.814797,India,100000.0,0.95,0.45,0.12,0.024,Kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,9.5,0.0,LUNCH-PANEER-4A31BD4A,bundle,50000.0,South,No,,,,,,,,,,,,,,,,,,,,,,,
648,2025-10-14 10:35:31.135329,India,350000.0,1.0,0.45,0.15,0.03,Puru,₹,1.0,0.45,0.15,0.03,0.0,100000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,8bc1cf0e-997d-47e1-aa9a-4017be67a4de,volumes,,West,No,,,,,,,,,,,,,,,,,,,,,,,
647,2025-10-14 10:25:25.615884,India,350000.0,1.0,0.15,0.15,0.03,Puru,₹,1.0,0.15,0.15,0.03,0.0,1000000.0,0.0,0.0,20000.0,30000.0,3.5,0.0,PANEER-RASGULLA-BREAKFAST-89A33DF2,volumes,,West,No,,,,,,,,,,,,,,,,,,,,,,,
646,2025-10-10 09:18:08.991434,MENA,1650.0,0.0154,0.0082,0.0041,0.0041,Siddharth,$,0.0154,0.0082,0.0041,0.0041,10000.0,10000.0,50000.0,100000.0,300.0,500.0,3.5,0.0,PLAIN-JANE-BREAKFAST-F7155137,volumes,,UAE,No,,,,,,,,,,,,,,,,,,,,,,,
645,2025-10-09 11:00:25.646160,India,225000.0,0.95,0.35,0.05,0.01,Sourav Rakshit,₹,0.95,0.35,0.05,0.01,100000.0,200000.0,500000.0,500000.0,20000.0,30000.0,9.5,30.0,LUNCH-CHEESE-064744B1,volumes,,South,Yes,google_stt_v2,,,,,,,,,,,,,,,,,,,,,,
644,2025-10-08 12:37:13.446399,India,200000.0,0.95,0.45,0.05,0.03,Ankit,₹,0.95,0.45,0.05,0.03,100000.0,100000.0,500000.0,0.0,20000.0,30000.0,1.0,10.0,LUNCH-PLAIN-JANE-98B5E0D8,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
643,2025-10-08 08:58:55.005326,India,150000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,12.5,10.0,CHAI-TIME-BREAKFAST-PLAIN-JANE-D5443329,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
642,2025-10-08 05:56:40.381845,India,350000.0,1.0,0.5,0.15,0.03,Mridul,₹,1.0,0.5,0.15,0.03,0.0,10000.0,0.0,0.0,20000.0,30000.0,11.5,0.0,MARGHERITA-MIDNIGHT-SNACK-DEBDE8CA,volumes,,West,No,,,,,,,,,,,,,,,,,,,,,,,
641,2025-10-08 04:48:59.673357,APAC,850.0,0.0105,0.007,0.0021,0.0013,Ankit,$,0.0105,0.007,0.0021,0.0013,0.0,50000.0,5000.0,50000.0,300.0,420.0,4.5,0.0,MIDNIGHT-SNACK-IDLI-PLAIN-JANE-20FA40C3,volumes,,,No,,,,,,,,,,,,,,,,,,,,,,,
640,2025-10-07 09:55:03.994453,India,150000.0,0.95,0.5,0.15,0.03,Puru Chauhan,₹,0.95,0.5,0.15,0.03,50000.0,0.0,3000.0,0.0,20000.0,30000.0,9.5,10.0,TANDOORI-TANDOORI-BREAKFAST-E598F2CC,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
639,2025-10-07 09:54:50.959365,India,150000.0,0.95,0.5,0.15,0.03,Nikhil,₹,0.95,0.5,0.15,0.03,50000.0,0.0,3000.0,0.0,20000.0,30000.0,9.5,10.0,NAAN-PLAIN-JANE-BREAKFAST-34DDD32C,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
638,2025-10-07 09:46:46.530378,India,100000.0,0.95,0.5,0.15,0.03,Puru,₹,0.95,0.5,0.15,0.03,50000.0,0.0,3000.0,0.0,20000.0,30000.0,9.5,10.0,TANDOORI-NAAN-BREAKFAST-F37035E5,volumes,,North,No,,,,,,,,,,,,,,,,,,,,,,,
637,2025-10-07 07:44:19.139661,India,100000.0,1.0,0.5,0.15,0.03,Puru chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,10.0,CHAI-TIME-BREAKFAST-TANDOORI-1B924472,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
636,2025-10-07 07:18:29.726398,APAC,1250.0,0.0105,0.007,0.0021,0.0013,Ankit ,$,0.0105,0.007,0.0021,0.0013,0.0,50000.0,5000.0,50000.0,300.0,420.0,5.0,0.0,PANEER-BREAKFAST-CHAI-TIME-62148C1B,volumes,,,No,,,,,,,,,,,,,,,,,,,,,,,
635,2025-10-06 12:02:35.717133,India,175000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,25.5,20.0,f5778d24-325a-4498-abb0-c3adfdccdd72,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
634,2025-10-02 05:37:04.955991,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,PLAIN-JANE-MIDNIGHT-SNACK-D46B48B0,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
633,2025-09-30 12:01:45.307861,India,100000.0,1.0,0.5,0.15,0.03,Rishabh ,₹,1.0,0.5,0.15,0.03,10000.0,5000.0,5000.0,5000.0,20000.0,30000.0,5.5,10.0,5b8ee574-128c-484e-be83-ffab8a382f6e,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
632,2025-09-29 10:05:30.847107,India,175000.0,0.95,0.45,0.12,0.024,Nikhil,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,14.5,20.0,TANDOORI-BREAKFAST-NAAN-6C09E32D,bundle,50000.0,North,Yes,deepgram_nova3,,,,,,,,,,,,,,,,,,,,,,
631,2025-09-29 09:54:02.064394,India,175000.0,0.95,0.45,0.12,0.024,Nikhil,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,14.5,10.0,BREAKFAST-TANDOORI-555D8B04,bundle,50000.0,North,Yes,google_stt_v2,,,,,,,,,,,,,,,,,,,,,,
630,2025-09-25 09:15:43.285740,India,200000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,100000.0,100000.0,100000.0,20000.0,30000.0,13.5,10.0,IDLI-PANEER-BREAKFAST-646A2308,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
629,2025-09-24 11:58:35.663592,APAC,850.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,0.0,0.0,300.0,420.0,5.0,0.0,CHEESE-LUNCH-59B63608,volumes,0.0,,No,,,,,,,,,,,,,,,,,,,,,,,
628,2025-09-24 10:38:59.717605,APAC,850.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,0.0,0.0,300.0,420.0,7.0,0.0,BREAKFAST-MARGHERITA-57373902,volumes,0.0,,No,,,,,,,,,,,,,,,,,,,,,,,
627,2025-09-24 09:39:33.606601,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,9.5,10.0,PLAIN-JANE-BREAKFAST-5A177B69,volumes,0.0,North,No,,,,,,,,,,,,,,,,,,,,,,,
626,2025-09-24 08:27:42.223247,India,650000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,23.5,20.0,BREAKFAST-TANDOORI-CHAI-TIME-987D5BB0,volumes,0.0,West,No,,,,,,,,,,,,,,,,,,,,,,,
625,2025-09-23 08:34:26.059737,India,150000.0,5.0,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,18.5,20.0,MARGHERITA-BREAKFAST-CHAI-TIME-56EBD2D8,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
624,2025-09-23 08:33:03.058473,India,150000.0,0.8,0.45,0.12,0.024,Kat,₹,0.8,0.45,0.12,0.024,300000.0,100000.0,100000.0,100000.0,20000.0,30000.0,18.5,20.0,1d8b2876-118f-4202-8247-59c8ee9c9c60,volumes,,South,No,,,,,,,,,,,,,,,,,,,,,,,
621,2025-09-19 06:40:27.242404,India,100000.0,1.0,0.3,0.15,0.03,Ankit,₹,1.0,0.3,0.15,0.03,0.0,250000.0,0.0,0.0,20000.0,30000.0,0.5,0.0,BREAKFAST-PANEER-E3BCB935,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
620,2025-09-18 08:01:39.570156,India,100000.0,1.0,0.5,0.15,0.03,Siddharth,₹,1.0,0.5,0.15,0.03,20000.0,20000.0,10000.0,0.0,20000.0,30000.0,3.5,0.0,TANDOORI-BREAKFAST-CHAI-TIME-19FC38AD,volumes,,North,,,,,,,,,,,,,,,,,,,,,,,,
619,2025-09-18 07:59:18.701286,MENA,1650.0,0.0154,0.0082,0.0041,0.008,Siddharth,$,0.0154,0.0082,0.0041,0.008,20000.0,15000.0,10000.0,0.0,300.0,500.0,3.5,0.0,CHAI-TIME-BREAKFAST-PLAIN-JANE-C145DB3F,volumes,,UAE,,,,,,,,,,,,,,,,,,,,,,,,
618,2025-09-17 17:13:30.146944,LATAM,1650.0,0.0267,0.0082,0.008,0.008,Mariana,$,0.0267,0.0082,0.008,0.008,0.0,75000.0,0.0,0.0,400.0,500.0,3.5,0.0,03243a7d-f312-47bd-8dfe-2570942c16aa,volumes,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
617,2025-09-17 09:20:04.699264,MENA,1650.0,0.0154,0.0082,0.008,0.008,Siddharth,$,0.0154,0.0082,0.008,0.008,25000.0,20000.0,0.0,0.0,300.0,500.0,0.5,0.0,ce74086c-1323-4e47-88b4-a3994ab6e553,volumes,,UAE,,,,,,,,,,,,,,,,,,,,,,,,
616,2025-09-17 09:17:10.091388,MENA,2500.0,0.0154,0.0082,0.0041,0.008,Siddharth,$,0.0154,0.0082,0.0041,0.008,35000.0,30000.0,10000.0,0.0,300.0,500.0,0.5,0.0,CHEESE-BREAKFAST-C5CB4E20,volumes,,UAE,,,,,,,,,,,,,,,,,,,,,,,,
615,2025-09-17 09:00:23.512967,India,275000.0,0.65,0.15,0.15,0.024,NIKHIL,₹,0.65,0.15,0.15,0.024,1000000.0,1000000.0,0.0,50000.0,20000.0,30000.0,190.5,90.0,BREAKFAST-TANDOORI-A677551C,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
614,2025-09-17 08:49:10.827146,India,500000.0,0.65,0.15,0.15,0.024,Gourav,₹,0.65,0.15,0.15,0.024,1000000.0,2000000.0,0.0,50000.0,20000.0,30000.0,378.5,100.0,BREAKFAST-CHAI-TIME-PANEER-0334B2C1,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
613,2025-09-17 05:33:42.195842,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,0.0,MIDNIGHT-SNACK-MARGHERITA-ROTI-86A4877F,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
612,2025-09-16 11:03:59.848173,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,TANDOORI-LUNCH-D4849DCF,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
611,2025-09-16 08:18:57.982726,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,f064ebc2-a669-4af6-ab0c-fd1bb0a594d9,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
610,2025-09-16 08:17:59.616377,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,CHAI-TIME-BREAKFAST-MARGHERITA-E8969372,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
609,2025-09-16 08:09:44.925472,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,0.0,CHAI-TIME-PLAIN-JANE-GULAB-JAMUN-2E83EA92,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
608,2025-09-16 08:01:30.930132,Europe,1650.0,0.0267,0.0082,0.0041,0.0041,Saathwik,$,0.0267,0.0082,0.0041,0.0041,0.0,50000.0,10000.0,10000.0,300.0,420.0,1.5,0.0,CHAI-TIME-PLAIN-JANE-BREAKFAST-246ADA81,volumes,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2025-09-15 13:38:26.177725,MENA,2500.0,0.0154,0.0082,0.008,0.008,Siddharth,$,0.0154,0.0082,0.008,0.008,10000.0,10000.0,0.0,0.0,300.0,500.0,3.5,0.0,LUNCH-CHEESE-1CEC38AB,volumes,,KSA,,,,,,,,,,,,,,,,,,,,,,,,
606,2025-09-15 13:25:22.232674,MENA,2500.0,0.0154,0.0082,0.0041,0.008,Siddharth,$,0.0154,0.0082,0.0041,0.008,15000.0,10000.0,60000.0,0.0,300.0,500.0,6.5,0.0,a1ebded7-5933-4097-a8fd-c282fbfdf477,volumes,,KSA,,,,,,,,,,,,,,,,,,,,,,,,
605,2025-09-15 11:18:03.234660,Africa,1250.0,0.015,0.006,0.003,0.003,Saathwik,$,0.015,0.006,0.003,0.003,20000.0,10000.0,5000.0,5000.0,300.0,420.0,13.5,20.0,LUNCH-PLAIN-JANE-93854D85,volumes,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,
604,2025-09-15 11:00:46.531693,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,4.5,0.0,f16c5a99-46bf-4c7b-a077-7ff752c249dc,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
603,2025-09-15 10:41:58.225938,India,100000.0,1.0,0.5,0.15,0.03,Nikhil ,₹,1.0,0.5,0.15,0.03,8400.0,14000.0,5600.0,0.0,20000.0,30000.0,7.5,10.0,9197d6ac-b1db-49ed-946e-f32eee347b27,volumes,,North,,,,,,,,,,,,,,,,,,,,,,,,
602,2025-09-15 09:18:14.848395,India,150000.0,1.0,0.5,0.15,0.03,Gourav,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-PLAIN-JANE-FCD5C35F,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
601,2025-09-15 08:56:22.929136,India,150000.0,1.0,0.5,0.15,0.03,Gourav,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,4.5,10.0,CHEESE-CHAI-TIME-BREAKFAST-4F8793ED,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
600,2025-09-15 07:15:02.855529,India,100000.0,1.0,0.45,0.15,0.03,Kat,₹,1.0,0.45,0.15,0.03,0.0,50000.0,0.0,0.0,20000.0,30000.0,7.5,0.0,CHAI-TIME-BREAKFAST-TANDOORI-B9BFFCA9,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
599,2025-09-12 12:55:08.021206,India,100000.0,1.0,0.45,0.15,0.03,Ankit,₹,1.0,0.45,0.15,0.03,0.0,100000.0,0.0,0.0,20000.0,30000.0,0.0,0.0,PANEER-LUNCH-8B53A704,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
598,2025-09-12 12:49:05.044601,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,LUNCH-TANDOORI-023227E2,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
597,2025-09-12 12:46:18.458646,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,6.5,10.0,MARGHERITA-SAMOSA-LUNCH-51C74135,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
596,2025-09-12 09:20:03.952056,India,200000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,15.5,20.0,CHEESE-BREAKFAST-CE43D53B,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
595,2025-09-12 09:19:34.870688,India,100000.0,0.95,0.45,0.12,0.024,Kat,₹,0.95,0.45,0.12,0.024,100000.0,50000.0,100000.0,100000.0,20000.0,30000.0,15.5,20.0,BREAKFAST-PLAIN-JANE-SAMOSA-63BFA527,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
594,2025-09-12 09:19:04.955465,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,15.5,20.0,CHEESE-SAMOSA-BREAKFAST-1FE6D5E5,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
593,2025-09-12 09:18:30.256103,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,12.5,0.0,CHEESE-BREAKFAST-JALEBI-6C6C766E,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
592,2025-09-12 09:15:27.878885,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,12.5,0.0,CHEESE-BREAKFAST-JALEBI-6C6C766E,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
591,2025-09-12 09:08:21.757937,India,100000.0,1.0,0.45,0.12,0.024,Kat,₹,1.0,0.45,0.12,0.024,0.0,50000.0,100000.0,100000.0,20000.0,30000.0,16.5,0.0,PLAIN-JANE-BREAKFAST-FBCB2CA5,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
589,2025-09-10 08:48:08.553415,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-PLAIN-JANE-BIRYANI-00A845BF,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
573,2025-09-10 07:34:00.804220,India,120000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,11.5,0.0,CHAI-TIME-BREAKFAST-PLAIN-JANE-6A0CB75F,volumes,0.0,West,,,,,,,,,,,,,,,,,,,,,,,,
572,2025-09-10 07:33:09.610215,India,100000.0,1.0,0.5,0.15,0.03,Puru,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,11.5,0.0,GULAB-JAMUN-BREAKFAST-PLAIN-JANE-E001BAA7,volumes,0.0,West,,,,,,,,,,,,,,,,,,,,,,,,
571,2025-09-10 07:27:43.663512,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-PLAIN-JANE-BIRYANI-00A845BF,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
570,2025-09-10 07:12:16.571497,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,5.5,10.0,BREAKFAST-PLAIN-JANE-BIRYANI-00A845BF,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
569,2025-09-09 14:53:05.850402,LATAM,2500.0,0.0267,0.0082,0.008,0.008,Mariana,$,0.0267,0.0082,0.008,0.008,0.0,20000.0,0.0,0.0,400.0,500.0,3.5,0.0,LUNCH-PANEER-65CE0072,volumes,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
522,2025-09-09 04:48:57.875473,Rest of the World,1650.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,0.0,0.0,0.0,0.0,300.0,420.0,1.5,0.0,MIDNIGHT-SNACK-TANDOORI-92350537,volumes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
521,2025-09-09 04:46:57.311513,Rest of the World,3350.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,20000.0,0.0,0.0,0.0,300.0,420.0,1.5,0.0,MARGHERITA-ROTI-LUNCH-1BA774D7,volumes,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2025-09-08 11:00:53.796082,Rest of the World,3350.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,20000.0,0.0,0.0,0.0,300.0,420.0,1.5,0.0,MARGHERITA-ROTI-LUNCH-1BA774D7,volumes,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2025-09-08 10:38:33.690606,Rest of the World,2000.0,0.0105,0.007,0.0021,0.0013,Saathwik,$,0.0105,0.007,0.0021,0.0013,20000.0,0.0,0.0,0.0,300.0,420.0,1.5,0.0,BREAKFAST-TANDOORI-730E8126,volumes,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2025-09-08 09:42:43.510512,India,150000.0,1.0,0.45,0.03,0.006,Nitin,₹,1.0,0.45,0.03,0.006,0.0,50000.0,1000000.0,1000000.0,20000.0,30000.0,8.5,0.0,PLAIN-JANE-BREAKFAST-A9058251,volumes,,North,,,,,,,,,,,,,,,,,,,,,,,,
517,2025-09-08 09:31:05.602747,India,100000.0,1.0,0.5,0.15,0.03,Kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,6.5,0.0,TANDOORI-BREAKFAST-BIRYANI-62472685,volumes,0.0,South,,,,,,,,,,,,,,,,,,,,,,,,
516,2025-09-08 09:30:32.264116,India,100000.0,0.95,0.45,0.12,0.024,Kat,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,MARGHERITA-BREAKFAST-53353D04,bundle,50000.0,South,,,,,,,,,,,,,,,,,,,,,,,,
515,2025-09-08 08:25:49.574695,MENA,2500.0,0.0154,0.0108,0.008,0.008,Gargi Upadhyay,$,0.0154,0.0108,0.008,0.008,10000.0,5000.0,0.0,0.0,300.0,500.0,6.5,10.0,MARGHERITA-CHAI-TIME-BREAKFAST-183BF9EA,volumes,,UAE,,,,,,,,,,,,,,,,,,,,,,,,
514,2025-09-08 08:24:25.054446,MENA,2500.0,0.0154,0.0108,0.008,0.008,Gargi Upadhyay,$,0.0154,0.0108,0.008,0.008,10000.0,5000.0,0.0,0.0,300.0,500.0,6.5,10.0,MARGHERITA-CHAI-TIME-BREAKFAST-183BF9EA,volumes,,UAE,,,,,,,,,,,,,,,,,,,,,,,,
513,2025-09-08 07:51:17.005342,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,PANEER-JALEBI-BREAKFAST-AE882D38,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
512,2025-09-08 05:14:53.757124,India,150000.0,1.0,0.5,0.15,0.03,Saathwik,₹,1.0,0.5,0.15,0.03,5000.0,5000.0,0.0,10000.0,20000.0,30000.0,0.5,0.0,MIDNIGHT-SNACK-PLAIN-JANE-DB54965D,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
511,2025-09-06 13:13:43.577681,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,7.5,0.0,IDLI-LUNCH-TANDOORI-6DFC6F90,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
510,2025-09-06 12:59:48.334341,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,2c5d2fad-0715-4627-b026-cb9dbaef2897,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
509,2025-09-05 03:21:40.427123,India,100000.0,1.0,0.5,0.15,0.03,Ankit,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,0.0,0.0,eee23737-b11e-45bc-a9ea-ae6cef9d731c,volumes,0.0,South,,,,,,,,,,,,,,,,,,,,,,,,
508,2025-09-04 14:48:41.567745,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,10.5,10.0,LUNCH-MARGHERITA-E4A88428,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
507,2025-09-04 13:16:50.033492,India,100000.0,1.0,0.5,0.15,0.03,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,6.5,0.0,MARGHERITA-LUNCH-5BF7F251,volumes,0.0,North,,,,,,,,,,,,,,,,,,,,,,,,
506,2025-09-04 08:58:48.563695,India,100000.0,1.0,0.5,0.15,0.03,Saathwik,₹,1.0,0.5,0.15,0.03,5000.0,5000.0,0.0,10000.0,20000.0,30000.0,4.5,0.0,ffe498d3-e147-4553-89c7-66647604af7e,volumes,,South,,,,,,,,,,,,,,,,,,,,,,,,
498,2025-09-03 12:58:07.840098,India,150000.0,1.0,0.45,0.15,0.03,Puru Chauhan,₹,1.0,0.45,0.15,0.03,0.0,50000.0,0.0,0.0,20000.0,30000.0,18.5,0.0,51c40bc3-8ba2-45c9-901d-4650c3c248fb,volumes,,North,,,,,,,,,,,,,,,,,,,,,,,,
497,2025-09-03 12:49:37.716494,India,150000.0,1.0,0.45,0.15,0.03,Puru Chauhan,₹,1.0,0.45,0.15,0.03,0.0,50000.0,0.0,0.0,20000.0,30000.0,8.5,0.0,5d5b4c3b-d9ec-400a-82d9-9665965aab61,volumes,,North,,,,,,,,,,,,,,,,,,,,,,,,
496,2025-09-03 12:45:47.955751,India,150000.0,0.95,0.45,0.12,0.024,Puru Chauhan,₹,1.0,0.5,0.15,0.03,0.0,0.0,0.0,0.0,20000.0,30000.0,8.5,0.0,287b5cd2-780a-47b0-a638-a3d58787bda4,bundle,50000.0,North,,,,,,,,,,,,,,,,,,,,,,,,
